-4.3625 0 0
-4.3375 0.001307 0.010806
-4.3125 0.010036 0.032956
-4.2875 0.031765 0.061267
-4.2625 0.065748 0.089391
-4.2375 0.1332 0.12438
-4.2125 0.27433 0.17372
-4.1875 0.49503 0.22184
-4.1625 0.76864 0.25475
-4.1375 0.99119 0.26941
-4.1125 1.1189 0.26929
-4.0875 1.2166 0.27268
-4.0625 1.2585 0.27097
-4.0375 1.2941 0.27382
-4.0125 1.2888 0.27305
-3.9875 1.2894 0.27128
-3.9625 1.287 0.27088
-3.9375 1.2986 0.27221
-3.9125 1.2895 0.27212
-3.8875 1.2895 0.27345
-3.8625 1.2888 0.27342
-3.8375 1.2996 0.27375
-3.8125 1.2983 0.27286
-3.7875 1.2971 0.27282
-3.7625 1.2964 0.27268
-3.7375 1.2906 0.27317
-3.7125 1.2969 0.27258
-3.6875 1.289 0.27076
-3.6625 1.287 0.27191
-3.6375 1.2983 0.27354
-3.6125 1.3025 0.27314
-3.5875 1.2903 0.27251
-3.5625 1.2853 0.27195
-3.5375 1.2944 0.27258
-3.5125 1.2806 0.26976
-3.4875 1.2939 0.27233
-3.4625 1.2837 0.27139
-3.4375 1.288 0.27373
-3.4125 1.2967 0.27188
-3.3875 1.2963 0.27214
-3.3625 1.3009 0.27387
-3.3375 1.2951 0.27205
-3.3125 1.3029 0.27345
-3.2875 1.315 0.27506
-3.2625 1.3252 0.27632
-3.2375 1.3287 0.27545
-3.2125 1.3463 0.27692
-3.1875 1.3595 0.27828
-3.1625 1.373 0.27963
-3.1375 1.3755 0.28094
-3.1125 1.399 0.28267
-3.0875 1.4249 0.285
-3.0625 1.4711 0.28943
-3.0375 1.4956 0.29291
-3.0125 1.5411 0.29809
-2.9875 1.5692 0.29882
-2.9625 1.6452 0.30771
-2.9375 1.6795 0.31037
-2.9125 1.7183 0.31266
-2.8875 1.7956 0.32048
-2.8625 1.8553 0.32608
-2.8375 1.9495 0.33686
-2.8125 2.0164 0.34179
-2.7875 2.1112 0.34484
-2.7625 2.1814 0.35411
-2.7375 2.2648 0.35992
-2.7125 2.3602 0.36534
-2.6875 2.4794 0.37663
-2.6625 2.5625 0.38298
-2.6375 2.6629 0.38865
-2.6125 2.7924 0.39635
-2.5875 2.9208 0.40763
-2.5625 3.0791 0.41741
-2.5375 3.2403 0.42884
-2.5125 3.4175 0.43699
-2.4875 3.5363 0.44364
-2.4625 3.6799 0.45101
-2.4375 3.7848 0.45795
-2.4125 3.8615 0.46553
-2.3875 3.9296 0.46733
-2.3625 3.9665 0.47326
-2.3375 3.9935 0.47643
-2.3125 3.9591 0.47452
-2.2875 3.8845 0.46768
-2.2625 3.7494 0.45839
-2.2375 3.6346 0.45073
-2.2125 3.4781 0.4385
-2.1875 3.3051 0.42882
-2.1625 3.144 0.41493
-2.1375 2.9398 0.4045
-2.1125 2.7274 0.38762
-2.0875 2.4964 0.37441
-2.0625 2.2805 0.35607
-2.0375 2.0377 0.33749
-2.0125 1.8527 0.32071
-1.9875 1.6504 0.30484
-1.9625 1.4803 0.28955
-1.9375 1.3237 0.27424
-1.9125 1.1628 0.25681
-1.8875 1.0288 0.24229
-1.8625 0.89115 0.22504
-1.8375 0.77369 0.2101
-1.8125 0.65972 0.19374
-1.7875 0.56167 0.17808
-1.7625 0.48427 0.16594
-1.7375 0.40907 0.15236
-1.7125 0.34767 0.14034
-1.6875 0.29186 0.12939
-1.6625 0.24427 0.1188
-1.6375 0.19514 0.10594
-1.6125 0.15432 0.094899
-1.5875 0.11976 0.084069
-1.5625 0.093825 0.074337
-1.5375 0.0745 0.066611
-1.5125 0.054685 0.056295
-1.4875 0.043645 0.051371
-1.4625 0.031228 0.043365
-1.4375 0.02439 0.0383
-1.4125 0.017621 0.032395
-1.3875 0.012253 0.026864
-1.3625 0.0088924 0.022849
-1.3375 0.0049013 0.016875
-1.3125 0.0031508 0.013537
-1.2875 0.0016338 0.009756
-1.2625 0.00060683 0.0059516
-1.2375 0.00028008 0.0040378
-1.2125 0.0001167 0.002614
-1.1875 0 0
-1.1625 2.334e-05 0.001167
-1.1375 0 0
-1.1125 0 0
-1.0875 0 0
-1.0625 0 0
-1.0375 0 0
-1.0125 0 0
-0.9875 0 0
-0.9625 0 0
-0.9375 0 0
-0.9125 0 0
-0.8875 0 0
-0.8625 0 0
-0.8375 0 0
-0.8125 0 0
-0.7875 0 0
-0.7625 0 0
-0.7375 0 0
-0.7125 0 0
-0.6875 0 0
-0.6625 0 0
-0.6375 0 0
-0.6125 0 0
-0.5875 0 0
-0.5625 0 0
-0.5375 0 0
-0.5125 0 0
-0.4875 0 0
-0.4625 0 0
-0.4375 0 0
-0.4125 0 0
-0.3875 0 0
-0.3625 0 0
-0.3375 0 0
-0.3125 0 0
-0.2875 0 0
-0.2625 0 0
-0.2375 0 0
-0.2125 0 0
-0.1875 0 0
-0.1625 0 0
-0.1375 0 0
-0.1125 0 0
-0.0875 0 0
-0.0625 0 0
-0.0375 0 0
-0.0125 0 0
0.0125 0 0
0.0375 0 0
0.0625 0 0
0.0875 0 0
0.1125 0 0
0.1375 0 0
0.1625 0 0
0.1875 0 0
0.2125 0 0
0.2375 0 0
0.2625 0 0
0.2875 0 0
0.3125 0 0
0.3375 0 0
0.3625 0 0
0.3875 0 0
0.4125 0 0
0.4375 0 0
0.4625 0 0
0.4875 0 0
0.5125 0 0
0.5375 0 0
0.5625 0 0
0.5875 0 0
0.6125 0 0
0.6375 0 0
0.6625 0 0
0.6875 0 0
0.7125 0 0
0.7375 0 0
0.7625 0 0
0.7875 0 0
0.8125 0 0
0.8375 0 0
0.8625 0 0
0.8875 0 0
0.9125 0 0
0.9375 0 0
0.9625 0 0
0.9875 0 0
1.0125 0 0
1.0375 0 0
1.0625 0 0
1.0875 0 0
1.1125 0 0
1.1375 0 0
1.1625 0 0
1.1875 0 0
1.2125 2.334e-05 0.001167
1.2375 2.334e-05 0.001167
1.2625 7.0019e-05 0.0020305
1.2875 0.00021006 0.0035009
1.3125 0.00037343 0.004948
1.3375 0.0010036 0.0076554
1.3625 0.002334 0.011646
1.3875 0.0045979 0.016501
1.4125 0.0093592 0.023433
1.4375 0.015451 0.030015
1.4625 0.026701 0.039421
1.4875 0.039911 0.047823
1.5125 0.058372 0.057906
1.5375 0.084093 0.069692
1.5625 0.10699 0.077721
1.5875 0.14048 0.089227
1.6125 0.17106 0.097793
1.6375 0.21199 0.10937
1.6625 0.25555 0.12041
1.6875 0.30715 0.13255
1.7125 0.37675 0.14739
1.7375 0.44623 0.16002
1.7625 0.53049 0.17334
1.7875 0.62202 0.18807
1.8125 0.72946 0.20401
1.8375 0.85234 0.22198
1.8625 0.99352 0.23886
1.8875 1.1526 0.25636
1.9125 1.3039 0.27041
1.9375 1.4633 0.28719
1.9625 1.6055 0.2977
1.9875 1.7527 0.30937
2.0125 1.9015 0.32407
2.0375 2.0664 0.33712
2.0625 2.2244 0.35152
2.0875 2.389 0.36646
2.1125 2.5559 0.37941
2.1375 2.7108 0.39164
2.1625 2.872 0.40506
2.1875 2.9964 0.41647
2.2125 3.1161 0.42028
