#density :K+ sd(:K+) :Cl- sd(:Cl-)
  -42.3750      0.016    0.00389      0.015    0.00384
  -42.1250      0.016    0.00388      0.015    0.00385
  -41.8750      0.016    0.00387      0.016    0.00386
  -41.6250      0.016    0.00389      0.016    0.00387
  -41.3750      0.016    0.00391      0.016    0.00387
  -41.1250      0.016    0.00391      0.016    0.00386
  -40.8750      0.016    0.00388      0.016    0.00388
  -40.6250      0.016    0.00393      0.016    0.00388
  -40.3750      0.016    0.00392      0.016    0.00388
  -40.1250      0.016    0.00392      0.016    0.00391
  -39.8750      0.016    0.00393      0.016    0.00390
  -39.6250      0.016    0.00392      0.016    0.00391
  -39.3750      0.016    0.00392      0.016    0.00389
  -39.1250      0.016    0.00396      0.016    0.00386
  -38.8750      0.016    0.00393      0.016    0.00388
  -38.6250      0.016    0.00391      0.016    0.00394
  -38.3750      0.016    0.00387      0.016    0.00390
  -38.1250      0.016    0.00393      0.016    0.00391
  -37.8750      0.016    0.00390      0.016    0.00391
  -37.6250      0.016    0.00392      0.016    0.00389
  -37.3750      0.016    0.00393      0.016    0.00391
  -37.1250      0.016    0.00394      0.016    0.00390
  -36.8750      0.016    0.00392      0.016    0.00392
  -36.6250      0.016    0.00392      0.016    0.00391
  -36.3750      0.016    0.00394      0.016    0.00391
  -36.1250      0.016    0.00392      0.016    0.00389
  -35.8750      0.016    0.00394      0.016    0.00390
  -35.6250      0.016    0.00392      0.016    0.00390
  -35.3750      0.016    0.00393      0.016    0.00392
  -35.1250      0.016    0.00388      0.016    0.00393
  -34.8750      0.016    0.00393      0.016    0.00389
  -34.6250      0.016    0.00390      0.016    0.00389
  -34.3750      0.016    0.00390      0.016    0.00390
  -34.1250      0.016    0.00391      0.016    0.00392
  -33.8750      0.016    0.00392      0.016    0.00390
  -33.6250      0.016    0.00393      0.016    0.00388
  -33.3750      0.016    0.00392      0.016    0.00385
  -33.1250      0.016    0.00390      0.016    0.00390
  -32.8750      0.016    0.00392      0.016    0.00387
  -32.6250      0.016    0.00390      0.015    0.00386
  -32.3750      0.016    0.00387      0.015    0.00385
  -32.1250      0.016    0.00387      0.015    0.00385
  -31.8750      0.016    0.00387      0.015    0.00385
  -31.6250      0.015    0.00387      0.015    0.00386
  -31.3750      0.016    0.00385      0.015    0.00384
  -31.1250      0.015    0.00383      0.015    0.00380
  -30.8750      0.015    0.00384      0.015    0.00380
  -30.6250      0.015    0.00383      0.015    0.00380
  -30.3750      0.015    0.00382      0.015    0.00376
  -30.1250      0.015    0.00377      0.014    0.00373
  -29.8750      0.015    0.00380      0.014    0.00374
  -29.6250      0.015    0.00376      0.014    0.00373
  -29.3750      0.015    0.00375      0.014    0.00370
  -29.1250      0.014    0.00374      0.014    0.00367
  -28.8750      0.014    0.00370      0.014    0.00364
  -28.6250      0.014    0.00369      0.014    0.00363
  -28.3750      0.014    0.00367      0.013    0.00362
  -28.1250      0.014    0.00366      0.013    0.00353
  -27.8750      0.013    0.00360      0.013    0.00352
  -27.6250      0.013    0.00359      0.012    0.00345
